,PH-PA,TH-TA,DGH-DGA,WH-WA,GFH-GFA,MGFH+MGFA,GCH-GCA,MGCH+MGCA,MGFH+MGCA,MGCH+MGFA,GFH-GCA,GCH-GFA,FOH-FOA,FDH-FDA,MFOH+MFOA,MFDH+MFDA,FOH-FDA,FDH-FOA,MFOH+MFDA,MFDH+MFOA,DSH-DSA,MDSH+MDSA,PRT,GLS,R
32,13.895603930042284,2,1.0,-0.5,1.0,0.5,3.0,2.5,1.0,2.0,0.0,4.0,2.0,-0.3333333333333335,1.0,-2.0,3.8333333333333335,-2.166666666666667,0.08333333333333326,-1.0833333333333335,-1,0.5,1,2.0,0
33,-16.73319473545348,-1,-2.0,1.0,1.0,0.5,-2.0,2.0,2.0,0.5,-2.0,1.0,-0.5,0.3333333333333335,1.25,-1.1666666666666667,2.3333333333333335,-2.5,-0.16666666666666674,0.25,-1,0.5,1,2.0,0
34,16.60110506707599,1,2.0,0.5,-1.0,0.5,-2.0,2.0,1.5,1.0,-3.0,0.0,-1.1999999999999997,1.0,2.2,-1.3333333333333335,3.4333333333333336,-3.6333333333333333,-0.1166666666666667,0.9833333333333332,1,0.5,1,2.0,1
35,2.036685985573058,0,-4.0,1.0,0.0,2.0,-2.0,3.0,3.0,2.0,-2.0,0.0,-1.3000000000000007,1.1666666666666665,3.4833333333333334,-0.9166666666666667,4.333333333333333,-4.466666666666667,0.6666666666666665,1.9000000000000001,0,0.0,0,0.0,0
36,-50.1390189593443,-5,-4.0,-1.0,-3.0,1.5,0.0,2.0,1.0,2.5,-2.0,-1.0,-2.0,-1.3333333333333333,3.0,-2.3333333333333335,3.666666666666667,-7.0,0.16666666666666663,0.5,1,0.5,-1,4.0,-1
37,12.495594245898928,2,1.0,1.0,1.0,0.5,-1.0,1.5,1.5,0.5,-1.0,1.0,-0.833333333333333,0.8333333333333334,2.4166666666666665,-0.75,3.166666666666667,-3.1666666666666665,0.41666666666666663,1.2499999999999998,-1,0.5,1,2.0,1
38,-0.7672507205053307,0,-1.0,0.0,1.0,0.5,1.0,1.5,1.0,1.0,0.0,2.0,0.6666666666666667,0.16666666666666674,1.6666666666666665,-0.5833333333333334,2.666666666666667,-1.8333333333333333,0.6666666666666666,0.41666666666666663,0,1.0,0,0.0,0
39,-60.4229602119442,-6,-5.0,-1.0,0.0,1.0,4.0,3.0,1.0,3.0,0.0,4.0,-0.5,-3.833333333333333,2.75,-0.5833333333333334,1.1666666666666667,-5.5,1.9166666666666665,0.25,0,0.0,-1,4.0,0
40,32.50910498425401,3,4.0,1.0,3.0,1.6666666666666665,0.0,1.3333333333333333,2.0,1.0,2.0,1.0,-0.666666666666667,2.5000000000000004,2.111111111111111,-1.0555555555555558,5.666666666666667,-3.8333333333333335,-3.3306690738754696e-16,1.0555555555555556,0,0.6666666666666666,0,2.0,1
41,46.710393106490415,5,3.0,1.0,1.0,1.0,-1.0,1.0,1.3333333333333333,0.6666666666666666,0.0,0.0,1.8571428571428572,0.8333333333333333,1.9523809523809526,-0.055555555555555566,4.357142857142858,-1.6666666666666667,1.119047619047619,0.7777777777777777,-1,1.0,0,1.0,-1
42,31.868359154541963,3,1.0,1.5,1.0,0.3333333333333333,-4.0,2.0,2.0,0.3333333333333333,-4.0,1.0,1.25,-0.6666666666666667,1.5833333333333335,-1.3333333333333335,4.666666666666667,-4.083333333333334,0.4444444444444444,-0.19444444444444442,0,0.6666666666666666,1,5.0,-1
43,15.740980278713891,1,-1.0,0.5,-1.0,2.333333333333333,-1.0,2.333333333333333,2.333333333333333,2.333333333333333,-1.0,-1.0,-0.666666666666667,0.833333333333333,2.111111111111111,-1.7222222222222223,5.833333333333333,-5.666666666666667,-0.05555555555555569,0.4444444444444444,1,0.3333333333333333,-1,1.0,-1
44,13.714502584124716,1,2.0,-0.5,-2.0,0.6666666666666666,-1.0,3.0,1.6666666666666667,2.0,-5.0,2.0,-2.4,1.833333333333333,1.2,-2.0555555555555554,4.6,-5.166666666666667,-1.1333333333333333,0.2777777777777777,1,1.0,1,3.0,1
45,-19.00373499956197,-1,0.0,0.0,0.0,1.3333333333333333,-1.0,1.6666666666666665,1.6666666666666665,1.3333333333333333,-1.0,0.0,-1.4999999999999998,-0.3333333333333334,1.3888888888888888,-0.11111111111111115,1.3333333333333333,-3.1666666666666665,0.4444444444444444,0.8333333333333331,-1,1.6666666666666665,1,5.0,-1
46,15.936634293450197,2,2.0,0.0,1.0,1.0,2.0,2.0,1.3333333333333333,1.6666666666666665,0.0,3.0,2.966666666666667,-2.666666666666667,2.8777777777777778,-0.6666666666666667,5.466666666666667,-5.166666666666666,2.0444444444444443,0.16666666666666652,-1,0.3333333333333333,1,4.0,1
47,-28.022182258631574,-4,-4.0,0.5,2.0,1.3333333333333333,1.0,1.6666666666666665,1.6666666666666665,1.3333333333333333,1.0,2.0,-0.5,-1.3333333333333335,2.166666666666667,-0.6666666666666669,3.3333333333333335,-5.166666666666667,0.8888888888888888,0.611111111111111,2,0.6666666666666666,0,1.0,-1
48,-19.359223176882097,-1,0.0,0.0,1.0,1.6666666666666665,1.0,1.6666666666666665,1.6666666666666665,1.6666666666666665,1.0,1.0,-1.7000000000000002,0.33333333333333304,2.433333333333333,-2.2222222222222223,6.3,-7.666666666666667,-0.2333333333333335,0.4444444444444444,-1,0.3333333333333333,-1,2.0,-1
49,-1.9151300780235943,0,1.0,1.0,2.0,3.333333333333333,-2.0,1.3333333333333333,3.0,1.6666666666666665,3.0,-3.0,1.333333333333334,-0.33333333333333337,2.3111111111111113,-0.4444444444444444,4.633333333333334,-3.6333333333333333,1.2111111111111112,0.6555555555555554,0,0.6666666666666666,1,5.0,1
50,-44.55573750629833,-4,-8.0,-0.5,-1.0,1.0,0.0,2.6666666666666665,1.6666666666666665,2.0,-3.0,2.0,-1.9190476190476193,-1.6666666666666665,3.6396825396825396,-0.9444444444444444,5.083333333333333,-8.66904761904762,1.3055555555555556,1.3896825396825396,-1,0.3333333333333333,-1,5.0,1
51,-19.103132009459728,-1,-2.0,0.0,1.0,1.0,1.0,3.0,2.0,2.0,-2.0,4.0,0.5,-1.166666666666667,2.166666666666667,-1.8333333333333337,5.666666666666667,-6.333333333333334,0.4444444444444444,-0.11111111111111138,-1,1.0,0,3.0,-1
52,20.167530300569297,2,-2.0,0.5,2.0,0.6666666666666666,1.0,1.0,1.0,0.6666666666666666,1.0,2.0,1.8166666666666664,-0.8333333333333335,2.561111111111111,-1.666666666666667,6.833333333333334,-5.8500000000000005,0.8888888888888887,0.005555555555555536,-1,1.0,1,1.0,1
53,16.510782633436065,2,1.0,0.5,1.0,1.0,-1.0,1.0,1.3333333333333333,0.6666666666666666,0.0,0.0,2.6999999999999997,-0.33333333333333304,2.3,-1.2222222222222223,6.466666666666667,-4.1,1.0444444444444443,0.03333333333333344,-1,1.0,0,3.0,-1
54,60.809687857779636,5,5.0,1.0,0.0,0.6666666666666666,-3.0,2.3333333333333335,2.0,1.0,-4.0,1.0,1.2000000000000002,4.166666666666667,2.2666666666666666,-1.388888888888889,8.166666666666668,-2.8,-0.0555555555555558,0.9333333333333332,2,0.6666666666666666,0,2.0,1
55,-43.74184163201505,-5,-5.0,-1.5,-3.0,3.0,4.0,3.3333333333333335,2.0,4.333333333333334,0.0,1.0,-2.0999999999999996,0.08333333333333348,4.766666666666666,-1.8611111111111112,8.933333333333334,-10.95,1.0888888888888886,1.8166666666666664,1,0.3333333333333333,0,3.0,-1
56,15.026344368838181,2,0.0,1.5,3.0,1.0,-1.0,1.0,1.6666666666666665,0.3333333333333333,1.0,1.0,-0.33333333333333304,0.5000000000000001,3.1111111111111107,0.11111111111111104,4.583333333333334,-4.416666666666666,1.472222222222222,1.7499999999999998,-1,0.3333333333333333,1,2.0,0
57,32.75786709382908,3,2.0,1.5,2.0,0.6666666666666666,-2.0,2.0,2.0,0.6666666666666666,-2.0,2.0,0.7999999999999998,0.5000000000000002,2.1555555555555554,-1.1111111111111112,5.55,-4.25,0.5722222222222221,0.47222222222222204,0,0.6666666666666666,-1,1.0,-1
58,-86.11196631983012,-9,-10.0,-1.5,-2.0,1.3333333333333333,2.0,2.666666666666667,1.3333333333333333,2.666666666666667,-2.0,2.0,-0.8571428571428572,-6.083333333333333,2.2857142857142856,-2.1388888888888893,3.166666666666667,-10.107142857142858,0.9444444444444444,-0.7976190476190477,0,0.6666666666666666,-1,4.0,-1
59,32.14626063730236,2,5.0,0.5,-1.0,1.0,-5.0,2.3333333333333335,2.3333333333333335,1.0,-5.0,-1.0,1.0904761904761902,3.583333333333334,3.125396825396825,-1.8611111111111112,9.816666666666666,-5.142857142857142,0.21666666666666634,1.0476190476190474,2,1.3333333333333333,1,5.0,1
60,15.720984023112578,1,3.0,0.5,-1.0,1.75,-5.0,3.25,3.0,2.0,-6.0,0.0,-2.666666666666666,4.166666666666667,2.7380952380952377,-2.25,10.726190476190476,-9.226190476190474,-0.6101190476190479,1.0982142857142854,1,0.75,-1,3.0,-1
61,-32.14294883634045,-3,-3.0,-0.5,1.0,1.25,2.0,3.0,2.0,2.25,-2.0,5.0,0.666666666666667,-2.416666666666667,1.9833333333333332,-1.6875000000000002,6.466666666666667,-8.216666666666667,0.5333333333333332,-0.23750000000000027,0,0.5,0,1.0,1
62,13.641487092538455,1,-2.0,0.5,-2.0,2.0,-2.0,1.5,1.75,1.75,-1.0,-3.0,0.5357142857142856,0.33333333333333304,3.241071428571429,-1.5416666666666667,10.0,-9.130952380952381,0.875,0.8244047619047619,1,0.25,0,0.0,0
63,96.58514141111596,10,10.0,2.0,1.0,0.75,-5.0,2.25,2.25,0.75,-5.0,1.0,2.557142857142858,4.75,2.0392857142857146,-1.5208333333333335,10.773809523809526,-3.466666666666667,-0.014880952380952328,0.5333333333333332,1,0.25,1,4.0,1
64,-33.70630190525287,-2,4.0,1.0,5.0,3.75,-3.0,1.75,3.75,1.75,5.0,-3.0,1.1857142857142868,-0.5833333333333335,3.5797619047619045,-1.1458333333333335,9.752380952380953,-9.149999999999999,1.438095238095238,0.995833333333333,-2,1.0,1,4.0,1
65,-56.31666317386714,-6,-10.0,-1.0,-3.0,1.75,1.0,3.75,2.25,3.25,-5.0,3.0,-2.133333333333333,-4.5,2.533333333333333,-2.75,7.25,-13.883333333333333,0.1875,-0.4041666666666668,0,0.5,1,3.0,-1
66,-42.94304059238789,-4,-6.0,0.5,2.0,1.0,1.0,1.75,1.5,1.25,0.0,3.0,-2.666666666666667,-1.3333333333333335,2.75,-0.3750000000000001,4.25,-8.25,1.020833333333333,1.3541666666666665,-1,0.75,-1,4.0,-1
67,38.455721333382826,4,4.0,0.0,-1.0,1.75,0.0,1.0,1.25,1.5,1.0,-2.0,-1.9571428571428573,3.0,3.0607142857142855,-0.625,7.892857142857142,-6.85,0.5982142857142856,1.8375,1,0.75,1,2.0,1
68,75.01248025897155,8,5.0,1.5,4.0,1.0,0.0,1.0,1.5,0.5,2.0,2.0,2.8999999999999995,2.0,2.1916666666666664,-0.6666666666666667,8.166666666666666,-3.266666666666667,0.8749999999999999,0.65,-1,0.75,0,3.0,-1
69,-60.972600517559954,-7,-5.0,-2.0,-5.0,2.75,0.0,2.0,1.75,3.0,-1.0,-4.0,-4.322222222222222,0.9166666666666665,3.4638888888888886,-1.1875,7.6,-11.005555555555556,0.4833333333333333,1.7930555555555554,2,0.5,1,2.0,0
70,86.97279251090038,9,10.0,1.0,4.0,1.5,1.0,2.25,2.25,1.5,1.0,4.0,4.6722222222222225,0.5833333333333339,3.8763888888888887,-1.6625,13.705555555555556,-8.45,1.6180555555555554,0.5958333333333332,0,0.5,1,5.0,1
71,58.74677900841027,6,8.0,1.5,3.0,2.25,-3.0,1.75,2.75,1.25,1.0,-1.0,4.333333333333334,2.9333333333333336,3.4047619047619047,-0.875,12.192857142857143,-4.926190476190476,1.4398809523809524,1.0898809523809523,0,1.0,0,5.0,1
72,11.619676842333206,1,2.0,1.5,1.0,1.75,-4.0,2.5,2.75,1.5,-3.0,0.0,1.4833333333333325,-0.48333333333333295,3.745833333333333,-1.0791666666666666,10.149999999999999,-9.15,1.5791666666666664,1.0875,1,1.25,0,3.0,1
73,-45.510119680909725,-4,-4.0,-0.5,1.0,1.25,1.0,1.25,1.25,1.25,1.0,1.0,-0.5095238095238095,-4.7,3.694047619047619,-0.6499999999999999,6.083333333333333,-11.292857142857143,2.0458333333333334,0.9982142857142856,-1,0.75,1,2.0,0
74,-47.469614069177055,-6,-9.0,-1.0,-3.0,2.25,0.0,2.0,1.75,2.5,-1.0,-2.0,1.6190476190476168,-5.5166666666666675,3.833333333333333,-2.0125,9.74285714285714,-13.640476190476193,1.802380952380952,0.018452380952380887,0,0.5,0,4.0,0
75,-37.252980897643056,-2,-4.0,-0.5,-1.0,1.25,0.0,1.5,1.25,1.5,-1.0,0.0,-2.1333333333333337,-1.2500000000000002,2.3499999999999996,-0.8708333333333336,4.75,-8.133333333333333,0.6291666666666664,0.8499999999999999,-2,1.0,0,0.0,0
76,61.75656936970199,6,8.0,0.0,2.0,1.5,1.0,4.25,3.0,2.75,-4.0,7.0,2.4749999999999996,4.6,2.93125,-3.025,15.45,-8.375,-0.3125,0.21875,0,0.5,0,4.0,1
77,-43.29060238948705,-5,-7.0,0.5,0.0,2.0,-2.0,3.0,2.75,2.25,-3.0,1.0,-3.6940476190476197,0.8500000000000003,3.8901785714285717,-0.9791666666666667,8.316666666666666,-11.160714285714286,0.8875,2.023511904761905,1,0.75,-1,4.0,-1
78,-18.312201607863926,-3,0.0,-1.0,2.0,1.5,4.0,2.0,1.5,2.0,2.0,4.0,0.3809523809523814,0.08333333333333348,3.011904761904762,-1.3458333333333332,8.947619047619048,-8.483333333333333,0.8702380952380953,0.7958333333333333,0,0.5,-1,2.0,-1
79,-39.570086022728674,-4,-4.0,0.0,2.0,1.0,1.0,2.25,1.75,1.5,-1.0,4.0,-0.6666666666666661,-3.2333333333333334,2.4,-2.9000000000000004,8.65,-12.55,0.0708333333333333,-0.5708333333333335,-1,0.25,-1,5.0,-1
80,-54.62794729699567,-5,-3.0,-1.0,-2.0,2.0,0.0,3.2,2.4000000000000004,2.8,-4.0,2.0,-3.130158730158729,-1.25,3.1117460317460317,-1.2899999999999998,8.814285714285713,-13.194444444444443,0.722857142857143,1.0988888888888888,-2,0.8,0,2.0,-1
81,-155.68966454645317,-16,-20.0,-2.5,-5.0,2.6,4.0,2.8,1.8,3.6,-1.0,0.0,-7.122222222222222,-6.783333333333335,3.611111111111111,-2.81,9.1,-23.005555555555556,0.3666666666666666,0.4344444444444444,-1,0.2,0,2.0,-1
82,45.43411703686877,7,5.0,0.5,2.0,1.6,0.0,1.2,1.6,1.2,2.0,0.0,2.757142857142857,-1.5499999999999998,2.8580952380952382,-0.5966666666666667,9.24047619047619,-8.033333333333333,1.5614285714285714,0.7,-2,1.2000000000000002,1,5.0,1
83,31.268684804913732,3,4.0,1.0,2.0,1.2000000000000002,-2.0,2.0,2.0,1.2000000000000002,-2.0,2.0,5.166666666666666,-2.2833333333333328,2.4866666666666664,-1.1633333333333333,10.566666666666666,-7.683333333333333,1.4066666666666663,-0.08333333333333337,0,0.8,-1,5.0,1
84,-11.017349476478557,-1,-2.0,0.0,0.0,1.6,-2.0,3.2,2.6,2.2,-5.0,3.0,-0.0595238095238102,-0.6000000000000005,2.511904761904762,-2.206666666666667,11.466666666666665,-12.126190476190477,0.20666666666666633,0.09857142857142831,-1,0.6000000000000001,0,0.0,0
85,57.325319013656895,5,6.0,1.0,0.0,2.0,-3.0,1.4,2.0,1.4,0.0,-3.0,1.5373015873015872,5.233333333333334,3.2496825396825395,-0.7066666666666667,13.276190476190475,-6.505555555555555,0.9019047619047618,1.641111111111111,2,0.8,1,2.0,1
86,12.012753434962633,1,-2.0,2.5,3.0,3.4,-5.0,2.2,3.6,2.0,2.0,-4.0,-0.3039682539682538,1.9000000000000004,4.54015873015873,-0.5733333333333335,13.581746031746032,-11.985714285714288,1.763015873015873,2.203809523809524,1,0.6000000000000001,1,3.0,1
87,-103.32002902713828,-10,-12.0,-2.0,-3.0,1.7999999999999998,0.0,4.0,2.6,3.2,-7.0,4.0,-5.517857142857141,-3.5666666666666664,2.9535714285714283,-3.586666666666667,11.808333333333334,-20.89285714285714,-0.5116666666666667,-0.12142857142857189,-1,0.6000000000000001,1,3.0,1
88,15.976015700385346,2,1.0,-0.5,5.0,2.2,7.0,2.2,2.0,2.4,6.0,6.0,2.208333333333332,-0.21666666666666634,3.065,-1.2966666666666669,11.899999999999999,-9.908333333333333,1.1266666666666665,0.6416666666666667,-1,0.6000000000000001,0,0.0,0
89,36.54906217762584,5,5.0,1.5,0.0,1.6,-4.0,2.8,2.6,1.8,-5.0,1.0,-0.916666666666667,0.7833333333333334,3.0166666666666666,-0.9299999999999999,9.8,-9.933333333333334,0.8733333333333332,1.2133333333333334,-1,0.6000000000000001,0,1.0,1
90,19.119993706648984,2,2.0,0.0,1.0,3.4000000000000004,0.0,2.4,3.0,2.8,3.0,-2.0,1.727417027417026,-0.3666666666666667,5.126435786435787,-1.1133333333333333,16.27979797979798,-14.91904761904762,2.2159595959595957,1.7971428571428572,-1,0.6000000000000001,1,2.0,1
91,-43.93069488245203,-4,-5.0,-0.5,-3.0,2.2,-1.0,3.0,2.4000000000000004,2.8,-4.0,0.0,-3.4444444444444438,0.16666666666666607,3.6311111111111107,-2.12,12.738888888888887,-16.016666666666666,0.3944444444444444,1.1166666666666663,-1,0.6000000000000001,-1,4.0,-1
92,66.04010966978649,7,11.0,2.5,1.0,1.0,-10.0,2.8,3.0,0.8,-9.0,0.0,2.375,7.700000000000001,2.725,-2.6933333333333334,18.583333333333336,-8.508333333333333,-0.5166666666666666,0.5483333333333333,1,0.6000000000000001,1,1.0,1
93,68.4373688363288,8,17.0,3.0,11.0,3.0,-5.0,2.2,4.2,1.0,5.0,1.0,6.752380952380954,2.7666666666666666,3.850476190476191,-1.5066666666666668,18.152380952380952,-8.633333333333333,1.5704761904761908,0.773333333333333,-1,0.6000000000000001,1,7.0,1
94,-88.23794886007795,-9,-14.0,0.0,1.0,1.8,2.0,2.0,1.8,2.0,1.0,2.0,-1.7101010101010132,-8.2,4.617344877344877,-1.7,10.838311688311686,-20.7484126984127,2.1076623376623367,0.80968253968254,0,0.8,0,2.0,1
95,-100.55864619772206,-10,-11.0,-0.5,-1.0,1.0,0.0,1.2,1.0,1.2,-1.0,0.0,-4.973809523809523,-5.283333333333334,3.2480952380952375,-0.38333333333333336,3.9499999999999993,-14.207142857142856,1.4633333333333332,1.4014285714285708,-1,1.0,0,2.0,0
96,81.84546217525462,7,11.0,1.5,2.0,1.2000000000000002,-5.0,3.0,2.8,1.4,-6.0,3.0,1.7999999999999998,7.366666666666667,2.546666666666667,-2.76,17.85,-8.683333333333334,-0.6633333333333333,0.44999999999999996,4,0.8,1,2.0,1
97,-2.515913203886953,-1,3.0,-1.5,0.0,2.0,4.0,2.4000000000000004,1.8,2.6,1.0,3.0,0.34404761904761916,2.716666666666666,2.5545238095238094,-1.2633333333333334,11.075,-8.014285714285714,0.40833333333333344,0.8828571428571428,2,0.8,0,0.0,0
98,-17.79834107342458,-2,-6.0,-0.5,0.0,1.6,2.0,2.0,1.6,2.0,0.0,2.0,-2.4571428571428564,-1.6999999999999997,3.015238095238095,-1.48,9.15952380952381,-13.316666666666666,0.6919047619047618,0.8433333333333333,1,1.0,0,1.0,1
99,5.182584928890947,-1,0.0,0.5,2.0,2.0,2.0,1.2000000000000002,1.6,1.6,4.0,0.0,2.86111111111111,-0.6666666666666665,3.645555555555555,-0.6399999999999999,11.81111111111111,-9.616666666666665,1.8555555555555552,1.15,2,0.8,0,0.0,0
100,-11.126139916468674,-1,1.0,-1.0,0.0,1.3333333333333333,1.0,3.166666666666667,2.1666666666666665,2.3333333333333335,-5.0,6.0,-1.295238095238095,0.20000000000000018,2.287301587301587,-1.261111111111111,10.097619047619048,-11.192857142857143,0.38849206349206356,0.6376984126984128,-1,0.8333333333333333,0,2.0,1
101,51.56707147095392,7,8.0,2.5,8.0,2.6666666666666665,-3.0,1.8333333333333335,3.166666666666667,1.3333333333333333,5.0,0.0,4.131746031746033,1.9,3.444179894179894,-0.6444444444444445,15.281746031746032,-9.25,1.5858465608465608,1.2138888888888886,-2,1.0,1,4.0,0
102,-163.85542874936402,-16,-19.0,-2.0,-4.0,2.0,3.0,3.1666666666666665,2.0,3.1666666666666665,-4.0,3.0,-5.077777777777776,-10.316666666666666,2.668518518518518,-2.1416666666666666,6.733333333333333,-22.127777777777776,0.7,-0.1731481481481485,-4,0.6666666666666666,0,0.0,0
103,90.15394879030896,10,12.0,2.0,4.0,2.3333333333333335,-3.0,1.8333333333333335,2.666666666666667,1.5,2.0,-1.0,3.9301587301587304,3.783333333333333,3.329100529100529,-1.5527777777777776,18.502380952380953,-10.788888888888888,0.9003968253968255,0.875925925925926,1,0.5,1,4.0,1
104,-26.30003059695366,-2,-14.0,-0.5,1.0,1.1666666666666665,5.0,1.5,1.0,1.6666666666666667,2.0,4.0,-0.30833333333333446,-7.85,2.134722222222222,-1.6305555555555555,7.216666666666666,-15.375,0.8805555555555553,-0.37638888888888866,-2,1.0,-1,4.0,1
105,49.00689348189371,5,9.0,3.0,3.0,1.8333333333333335,-8.0,2.0,2.8333333333333335,1.0,-3.0,-2.0,3.645604395604394,3.7333333333333334,3.428113553113553,-0.22777777777777772,14.657142857142855,-7.278205128205128,1.5928571428571427,1.6074786324786325,2,1.0,1,5.0,1
106,-67.60874720224297,-8,-9.0,-1.5,-4.0,3.0,1.0,1.8333333333333335,2.0,2.833333333333333,2.0,-5.0,-2.579797979797979,-3.916666666666666,4.629966329966329,-1.1972222222222222,14.233333333333333,-20.72979797979798,1.827777777777778,1.60496632996633,1,0.5,1,1.0,1
107,-133.28933754810055,-15,-32.0,-0.5,-3.0,2.1666666666666665,1.0,3.5,2.5,3.1666666666666665,-5.0,3.0,-10.177380952380954,-8.866666666666667,3.571230158730159,-2.1611111111111114,7.675000000000001,-26.719047619047622,0.5958333333333332,0.8142857142857145,0,0.3333333333333333,1,1.0,1
108,13.456251897818333,2,4.0,1.0,4.0,2.0,0.0,3.0,2.833333333333333,2.1666666666666665,-1.0,5.0,1.6333333333333329,0.9166666666666674,2.65,-1.1583333333333334,12.7,-10.149999999999999,0.8055555555555554,0.6861111111111111,-1,0.8333333333333333,-1,6.0,0
109,49.42071247730689,6,6.0,1.5,-2.0,2.0,-7.0,2.8333333333333335,2.8333333333333335,2.0,-7.0,-2.0,-5.004978354978353,7.416666666666666,3.3952741702741696,-1.325,15.366666666666665,-12.954978354978351,0.0,2.07027417027417,0,0.6666666666666666,-1,1.0,-1
110,13.107207547144299,3,2.0,1.0,7.0,2.5,2.0,1.6666666666666665,2.5,1.6666666666666665,7.0,2.0,1.0726551226551226,-2.3880952380952385,4.881156806156806,-0.09880952380952379,14.282178932178931,-15.597619047619046,2.6795695045695043,2.1027777777777774,-3,0.8333333333333333,1,2.0,1
111,-7.412942685337157,-3,-7.0,1.0,-2.0,2.333333333333333,-4.0,2.0,2.333333333333333,2.0,-2.0,-4.0,-3.953391053391055,1.357142857142857,4.173713323713324,-0.45793650793650786,12.596825396825395,-15.193073593073592,1.4153439153439151,2.3004329004329005,3,1.1666666666666667,-1,6.0,0
112,-26.80349271011346,-2,-9.0,-0.5,1.0,1.5,5.0,2.5,1.6666666666666667,2.3333333333333335,0.0,6.0,-2.4944444444444436,-3.6761904761904765,3.0898148148148143,-2.284920634920635,13.038888888888888,-19.20952380952381,0.5009259259259259,0.3039682539682538,-2,0.6666666666666666,0,3.0,-1
113,85.92117084655354,10,10.0,4.0,2.0,1.0,-10.0,2.3333333333333335,2.6666666666666665,0.6666666666666666,-8.0,0.0,5.328205128205129,5.461904761904763,2.7102564102564104,-2.56984126984127,21.235347985347985,-10.445238095238096,0.059065934065933856,0.08134920634920628,1,0.5,0,1.0,-1
114,57.02484722422889,6,11.0,2.0,5.0,1.5,-9.0,3.5,3.666666666666667,1.3333333333333333,-8.0,4.0,3.4049783549783523,2.276190476190477,4.0508297258297254,-2.7023809523809526,23.100216450216447,-17.419047619047618,0.7682900432900428,0.5801587301587301,0,0.6666666666666666,1,3.0,1
115,28.255179297588143,3,10.0,2.0,1.0,0.8333333333333333,-9.0,2.833333333333333,2.6666666666666665,1.0,-10.0,2.0,2.621969696969696,4.411904761904763,2.5241161616161616,-2.522619047619048,18.65714285714286,-11.623268398268399,-0.14841269841269877,0.1499098124098125,3,0.8333333333333333,1,2.0,1
116,-92.8056474949999,-11,-10.0,-0.5,1.0,1.5,2.0,2.333333333333333,1.8333333333333335,2.0,-1.0,4.0,-6.520634920634921,-0.840476190476191,3.5645502645502645,-0.8488095238095239,9.55952380952381,-16.92063492063492,0.8845238095238095,1.831216931216931,1,1.1666666666666665,-1,3.0,-1
117,-76.1695570213758,-8,-11.0,-0.5,-5.0,2.5,-3.0,2.5,2.3333333333333335,2.666666666666667,-4.0,-4.0,-6.257142857142856,-1.0476190476190474,3.546031746031746,-1.5007936507936508,11.488095238095237,-18.79285714285714,0.5884920634920635,1.4567460317460315,1,0.8333333333333333,-1,4.0,0
118,-14.772514340758562,-1,13.0,1.5,16.0,4.0,1.0,0.8333333333333333,3.666666666666667,1.1666666666666665,18.0,-1.0,8.11904761904762,-2.0690476190476192,3.9142857142857146,-0.3861111111111111,15.926190476190477,-9.876190476190477,2.6130952380952386,0.9150793650793649,-1,0.5,1,6.0,1
119,9.948258922644868,0,1.0,-0.5,1.0,1.8333333333333335,1.0,1.5,1.6666666666666665,1.6666666666666667,2.0,0.0,3.1129870129870127,0.2285714285714282,3.014502164502164,-0.9992063492063492,13.711904761904762,-10.37034632034632,1.248015873015873,0.7672799422799421,3,1.1666666666666667,1,4.0,0
120,77.47730550991594,8,15.0,1.5,4.0,1.1428571428571428,-5.0,3.571428571428571,3.0,1.7142857142857144,-9.0,8.0,3.22564935064935,7.090476190476192,2.2497680890538034,-2.146938775510204,20.5465367965368,-10.230411255411255,-0.2246444032158319,0.32747371675943115,2,0.5714285714285714,0,0.0,0
121,-117.57281183840087,-15,-20.0,-1.5,-4.0,2.571428571428571,2.0,2.0,1.8571428571428572,2.7142857142857144,1.0,-3.0,-8.730880230880228,-4.392857142857142,3.756483199340342,-0.8901360544217687,9.701298701298702,-22.825036075036074,1.1233147804576378,1.7430323644609356,3,0.7142857142857142,-1,3.0,-1
122,77.67267442240586,8,6.0,3.0,2.0,2.2857142857142856,-5.0,2.7142857142857144,3.0,2.0,-3.0,0.0,2.6368686868686844,2.952380952380953,3.1814574314574307,-1.0285714285714287,17.529725829725827,-11.94047619047619,1.0539064110492675,1.0989795918367347,2,1.4285714285714284,1,4.0,1
123,33.044262903666436,5,0.0,1.0,3.0,2.142857142857143,-2.0,2.2857142857142856,2.5714285714285716,1.8571428571428572,0.0,1.0,1.7451744334097246,-3.657142857142856,3.9445487285823417,-1.6319727891156461,18.561841100076393,-20.47380952380952,1.5421677762013892,0.7704081632653064,-4,1.1428571428571428,1,3.0,1
124,30.657909237008994,4,1.0,2.0,4.0,1.4285714285714286,-4.0,2.8571428571428568,2.7142857142857144,1.5714285714285714,-5.0,5.0,3.6499999999999986,-0.09047619047618838,2.75,-2.83265306122449,21.31904761904762,-17.75952380952381,0.2258503401360541,-0.3085034013605441,1,0.42857142857142855,1,1.0,1
125,15.586320614819442,0,5.0,-0.5,0.0,1.4285714285714286,0.0,3.142857142857143,2.2857142857142856,2.2857142857142856,-6.0,6.0,-1.7555555555555546,4.869047619047619,2.3746031746031746,-2.114625850340136,17.26904761904762,-14.155555555555555,-0.3431972789115645,0.6031746031746031,3,0.7142857142857142,0,3.0,1
